,mean(bx),max(bx),std(bx),min(bx),cv(bx),minmax(bx),mean(by),max(by),std(by),min(by),cv(by),minmax(by),mean(bz),max(bz),std(bz),min(bz),cv(bz),minmax(bz),mean(bt),max(bt),std(bt),min(bt),cv(bt),minmax(bt),mean(vt),max(vt),std(vt),min(vt),cv(vt),minmax(vt),mean(np),max(np),std(np),min(np),cv(np),minmax(np),mean(tp),max(tp),std(tp),min(tp),cv(tp),minmax(tp),Target
42,-2.4947805456713024,17.309209417739602,9.02123571177887,-17.963717978092593,3.6160437948867403,-1.0378127356690368,-10.332794384867354,10.033573717596054,6.767398829701398,-22.228079185899304,0.6549437236080522,-2.2153700975872166,0.21697703440489152,16.319029403259716,7.2710393276342415,-17.086984261259826,33.510640181698065,-1.0470588561992977,16.83413939703749,24.4273935146431,3.1141279930821306,6.692090027666054,0.18498884437360438,0.27395841572922847,488.26849365234375,488.26849365234375,0.0,488.26849365234375,0.0,1.0,3.2852020263671875,3.2852020263671875,0.0,3.2852020263671875,0.0,1.0,128847.24802673025,128847.24802673023,1.4551915228366852e-11,128847.24802673023,1.1293927849625438e-16,1.0,-17.086984261259826
43,6.271109653792803,8.452420297345324,1.0368793407733647,4.126216955345017,0.16534224372017706,0.4881698744489729,-5.09322174275733,2.4781573047262073,3.2127977128785896,-11.385392939196237,0.6307987115320979,-4.594297915423945,4.595040310142633,7.747464353048758,2.1196559660540877,-2.8317782203301984,0.46129213738895186,-0.36551032586756543,10.086635982186573,12.394389082033376,0.7293993084129519,7.659709108064426,0.07231343628352425,0.6179981165161069,488.26849365234375,488.26849365234375,0.0,488.26849365234375,0.0,1.0,3.2852020263671875,3.2852020263671875,0.0,3.2852020263671875,0.0,1.0,128847.24802673027,128847.24802673023,4.3655745685100555e-11,128847.24802673023,3.3881783548876313e-16,1.0,-10.236756750536106
44,2.36684552742772,10.515006307690236,4.183150502646594,-5.074284260441879,1.7673948105911368,-0.4825754842135244,-2.1770246733026286,11.21846014694035,6.7408391088298485,-13.472356839045727,3.0963540245980496,-1.2009096313204883,-4.323060508580378,14.828306864354246,6.314808958549386,-12.946051941731016,1.4607264797741788,-0.8730633955824059,11.173260754218603,16.646565416537936,2.6463111419212577,4.164008545986052,0.23684322778577507,0.25014220301860085,488.26849365234375,488.26849365234375,0.0,488.26849365234375,0.0,1.0,3.2852020263671875,3.2852020263671875,0.0,3.2852020263671875,0.0,1.0,128847.24802673026,128847.24802673023,2.9103830456733704e-11,128847.24802673023,2.2587855699250877e-16,1.0,-12.930061563141411
45,-0.22582567930192196,2.7366814182233217,1.3018281653735306,-3.9487414260479623,5.764748142894,-1.4428940832329402,-2.194303555250282,5.579356224951926,3.2691402959839713,-5.660432963223812,1.4898304695181948,-1.0145315579437812,0.11256701308501742,3.9893560391630962,2.2098833873826482,-4.942911269308959,19.6317138282208,-1.2390248503229366,4.565354961214823,6.658053941227899,1.1409601979815354,0.5296378614362932,0.24991708370424942,0.07954844855741973,488.26849365234375,488.26849365234375,0.0,488.26849365234375,0.0,1.0,3.2852020263671875,3.2852020263671875,0.0,3.2852020263671875,0.0,1.0,128847.24802673025,128847.24802673023,1.4551915228366852e-11,128847.24802673023,1.1293927849625438e-16,1.0,-10.87672556243264
46,-2.6003948676274735,7.602180266255901,5.0301323749432845,-7.440390978323908,1.9343725207136078,-0.9787180411059004,4.869567072332157,9.464402027848747,2.598626250107939,0.027525440503566645,0.5336462587963476,0.002908312688173408,-2.4698474688230756,4.240886971578275,2.947220435432303,-6.096824418533986,1.1932803432742767,-1.4376295476380052,8.735517001606938,9.976153824349332,1.0034064807669736,6.2894613924010585,0.11486515115045765,0.630449520239958,488.26849365234375,488.26849365234375,0.0,488.26849365234375,0.0,1.0,3.2852020263671875,3.2852020263671875,0.0,3.2852020263671875,0.0,1.0,128847.24802673026,128847.24802673023,2.9103830456733704e-11,128847.24802673023,2.2587855699250877e-16,1.0,-6.613676437827321
47,4.411896647604069,8.122573655586786,2.341899835066818,-2.9710111088967146,0.5308147543162902,-0.3657721351474879,-0.18690014516018275,6.139679744141299,4.408460032632961,-9.242704966885835,23.587247772625812,-1.5054050621623307,0.614284469315922,6.491306633474886,3.0941824144576753,-7.15140769286892,5.037051348381657,-1.1016900135313241,7.249979299940697,10.200539911616668,1.3445775410226029,4.015771587807567,0.1854595006958987,0.3936822582532412,345.19243217337134,387.19105824840165,16.87441219110961,315.98091755459984,0.048884073398904965,0.8160852654605544,8.492466589482676,13.786279684765546,2.40019871927818,4.1904575023239685,0.28262680741666474,0.30395854415710216,64329.75950455355,128814.87677394302,21042.59894324934,33742.094136644955,0.3271052014699332,0.2619425254418315,-7.645135291230125
48,0.5957666302780992,5.3322478862306975,3.4754862587777233,-8.372846791113238,5.833637001715577,-1.5702283482983204,-1.431458225712972,12.023197080112613,5.395778522467085,-8.323765372701272,3.7694278642183834,-0.6923088191301036,-0.43487881727807143,8.31829895816069,5.022318800997311,-13.735724794084883,11.548777731765046,-1.6512660657152038,7.73359032519233,15.635191407738873,3.033451422858776,2.3622213825432636,0.3922436145831575,0.1510836241745046,407.8360740442734,425.05705792838927,7.252584317734723,385.739190776995,0.01778308683146897,0.9074997899269837,12.753616170301825,46.72651843596213,6.239861051352866,2.283992715685042,0.4892621016683141,0.04888001058360926,108172.18159961664,159155.18154414918,33193.116041812566,23717.84471038664,0.30685445694968033,0.1490233901295094,-14.858961071533315
49,-1.6936029716700791,5.16656456819394,2.712362512506202,-9.596728501327384,1.6015338647118185,-1.8574680282534595,-2.092596751064098,11.017199764992933,5.082016792746634,-11.291686876298758,2.4285695703973533,-1.024914417198643,-2.8554970995159015,7.254000877687355,3.275635786091536,-12.390245488734266,1.1471332913091952,-1.708056794815883,7.495765386548239,12.823542222180262,1.7686752182110934,1.0478823161649522,0.23595658708650688,0.08171551183045826,366.5282467292688,423.55521252646724,29.55388721474311,299.8781120419726,0.08063194986598862,0.7080024119009838,10.406169568400385,36.25194387820212,8.434086972564746,2.745512047258048,0.8104890966005291,0.07573420218464183,91298.80518006746,185717.3731909425,24482.003002653066,13996.261059891478,0.2681525016057716,0.0753632297259634,-4.277033325616989
50,-0.3878332397178795,6.099894462622191,3.44406363404413,-5.782653138921589,8.880269356359028,-0.9479923258271868,2.867007616139418,11.60548566651629,8.12339115330443,-11.79035437621827,2.8334041066284366,-1.015929424671589,-2.3625666626853987,6.535670556552619,3.355091400175665,-8.99359317859661,1.4201044369102027,-1.3760781087075595,9.822224078068976,12.797237022501651,2.5658291324888762,4.09289684740047,0.26122689852065684,0.3198266032116029,364.8149772034995,374.870536210696,4.568790740637547,354.3691450142966,0.012523583257627617,0.9453107427336551,21.429970233478063,44.43257462668762,6.307010077721689,13.260800318936314,0.29430792525641636,0.29844771387547403,34237.128299147174,63675.94655366511,8083.920334728748,15500.889458093423,0.23611560712964683,0.24343398562641722,-11.526428044104591
51,-1.038736949341146,3.623349890296451,2.2004958693893566,-4.153663426852201,2.118434191433255,-1.1463600128643279,0.7709458328293628,4.099431017849518,1.8694493320928462,-2.713550982148936,2.424877666478834,-0.6619335635442433,2.0700363745480534,5.136269908273231,2.407192337061644,-1.9738760019662154,1.1628744145074268,-0.3843014555731973,4.3631110336224666,6.59335923895708,1.026276011308734,2.109921766054786,0.23521656987415004,0.32000709950524825,344.83847279296884,360.5643323193312,7.755287757968981,330.022029277119,0.02248962447593553,0.9152930550680131,11.74147478824968,20.52741174014139,2.025586132134332,6.6869332681822,0.17251547771166226,0.3257562791077986,83005.72503923657,142033.35808878826,29469.52455581273,32841.72145777698,0.3550300240360839,0.2312254100001415,-7.557984335377031
52,2.380215965617621,8.744377986549864,4.261659380313031,-8.094137306587701,1.7904507161841554,-0.9256390013146357,-3.794304933676967,6.74093995192554,4.871013229585102,-14.758591396719993,1.283769574330106,-2.1893966571389236,1.8732926843733413,13.988397774399498,7.596299770914528,-14.591180287225045,4.055052280020867,-1.043091605096383,10.393913183654394,16.286589763338434,3.889762582843291,0.9990884787685712,0.37423466158639684,0.061344240463251994,368.892975824439,406.97783005960514,16.25302118759342,336.8851884236645,0.04405890665516072,0.8277728257932992,23.551409085832624,51.75677055559918,10.030155109949,8.15059465489667,0.4258834396444946,0.15747881035469508,72103.72065409036,167826.2259018365,21960.47348512477,38609.17374833978,0.30456782654084824,0.23005447176606791,-12.25938443814773
53,0.29560499186567113,7.6815662739730595,3.2352165941667854,-9.178789558113163,10.944390937880145,-1.1949111978911182,3.326803171293844,16.672841677357585,8.332638404637203,-18.25648459534468,2.5046983472113604,-1.0949833836746468,-0.514276388920911,22.72585274559589,12.431604471316344,-17.477195529405495,24.173002570468316,-0.7690446525837167,14.972881808772128,23.2096452969446,4.655810468795784,2.348485169123735,0.3109495238296809,0.10118574149140047,442.96521628579393,475.7144729203788,16.693745753978195,347.84668085108524,0.037686358071076315,0.7312089512763362,18.980516875818267,46.29717254833704,11.456203597739016,2.8975867735587055,0.6035770086079454,0.06258668972783274,173011.79358264722,344770.7915220644,54277.9310057354,55349.40745710508,0.31372387905918675,0.160539723254262,-2.920749225437694
54,-1.0522232791948363,3.163955680657086,1.49174656247558,-5.57389928080468,1.4177091421291002,-1.7616869018996815,5.476700736515718,7.776525191283076,1.0007384960797183,-0.08479092340321598,0.1827265253708913,-0.010903446117330204,3.455181868304856,7.948185046584467,3.1471488553897875,-6.181108210071005,0.9108489727441779,-0.7776754282699019,7.475937955803816,8.742641988679399,0.5304615658468548,4.792335309941661,0.07095585450050988,0.548156417264612,362.7065228709694,382.46614471000424,13.563280744940835,316.3131852060091,0.037394642471775694,0.8270357771034766,9.136506616402768,12.375761821937607,1.8034040700294212,4.00283546955495,0.19738442117381827,0.3234415405813173,39492.267672382965,103758.38521502928,14983.799882870366,18392.080246909634,0.3794109775405116,0.177258736330503,-5.837687631409448
55,-1.497027412784823,6.829548039656449,3.781034164239161,-6.718802850563503,2.5256946746255955,-0.9837844044071595,4.492629951225354,8.644282848875568,2.2557172994263848,-5.484915210206519,0.5020928329098513,-0.6345136208632954,-1.6838299635321607,6.674814346302065,4.11082968577016,-9.265826084827532,2.4413567728340544,-1.388177349076521,7.751190023141089,10.76981501866796,1.209360209370012,1.6005051674401425,0.15602252115603937,0.14861027461157797,473.9949609388954,498.85460471436966,10.478220286973885,443.646399645094,0.022106184981837126,0.889330068225217,5.397609766253478,12.98658811280001,1.5988150801514363,1.8163675148081786,0.29620797897384604,0.13986487436356795,123694.6187647188,226026.46104884343,38851.880021116776,36562.40092846229,0.31409515150386175,0.1617615953406504,-5.666753014479918
56,-2.237432798309186,3.467718289642169,2.619732069934921,-6.166303747817228,1.1708651414758182,-1.778202043180827,0.3997018015235767,3.269093733073353,1.5138255245599417,-4.562382382000533,3.787387294201744,-1.3956107577592547,-1.9813423127977672,8.153804324106225,6.358672908240416,-7.807366133693876,3.209275281292313,-0.9575120794365735,7.616888325356697,8.487021856497746,0.813622546187023,3.1397717765124042,0.10681823225351296,0.36994976914175903,392.10103407181765,413.4589017513774,7.152824715170316,373.68522340508855,0.018242300054378834,0.9038025830915457,8.785998780357739,19.05085690584879,3.0624611773728674,4.784431919429942,0.3485615299901252,0.2511399850975248,18423.329015356558,39379.10770636317,7849.349025415885,9446.237197284714,0.4260548687413197,0.2398794118882059,0.0
57,0.6711048185261823,4.401725671270884,1.6207211368749381,-2.4935248421285006,2.4150044704405706,-0.5664880159168484,-2.382527474779413,2.41367212889858,1.5638895347736665,-7.7098518987219995,0.6563993705543562,-3.1942415899877012,0.2720578297072286,6.858304293551582,3.5471505014123386,-8.412031801633471,13.038222444211797,-1.22654688995686,4.560875123638783,8.90509700630325,1.747574483380707,1.5892583523588564,0.383166483625723,0.17846614711035033,304.7810975773798,324.0365746584335,5.824973565101965,289.6770242478062,0.019111990905614096,0.8939639747554865,16.212168782552972,28.486987062212318,5.290784250217091,7.19170111393574,0.32634648215054773,0.25245565978002127,19557.7169606726,95716.90324271806,14973.051175205737,9255.819672177582,0.7655827725349599,0.0966999491062384,-8.412031801633471
58,-1.8538526646751035,3.9968686161742286,2.203669407852897,-6.907108997898429,1.188697165553391,-1.7281301091427568,2.8864626308764327,7.544628212921155,1.9215510645390255,-2.670692457092404,0.665711394973291,-0.35398595950937606,0.171341264074984,9.115092420695882,5.292974967639046,-8.404267798323891,30.891420092025722,-0.922016739977528,6.878528740027453,9.717545081863715,1.0235906329932893,4.201502984450838,0.14880953059581228,0.4323625925124123,348.0979412836484,366.3232285473512,7.064891460286374,334.3830977263105,0.020295700210790763,0.9128088847990918,13.633955493583086,23.336319093095756,2.9537250960633705,8.606995669689043,0.21664476589010148,0.36882404784375333,118217.7509883515,158653.9295759144,28917.08688236176,60187.29526030612,0.24460867036128173,0.3793621464100394,-9.982071201333342
59,1.3745589196294838,4.7469786885839005,1.4398498032904288,-2.5640933241504316,1.047499516192834,-0.5401526933998816,-2.2023972850543956,5.119826746930655,2.667220686369456,-6.252332292033305,1.211053384632001,-1.221199974351005,-1.3900297734466744,4.392564920208965,2.8737477276196346,-7.470902069701374,2.0674001251742826,-1.7008062955039864,4.964924241129311,7.932929109926561,1.211336337890658,1.2789452981794982,0.2439788160020605,0.16121980676458333,357.1856321831825,371.6897538954813,7.659412740772741,327.6501289156818,0.021443787349331604,0.8815150955380293,10.860343293273347,23.88153722405092,3.770641157470026,4.676253790881129,0.3471935514050901,0.19581041819082348,63839.698931530475,101197.92506064622,30969.07445087574,7440.995612851157,0.4851068374255771,0.07352913222669233,-8.64005784409135
60,-3.214394532669017,-0.6384732673823778,0.9782938063609817,-6.067846284848015,0.3043477695156084,9.503681038557906,4.1522269651058945,7.978385005122869,1.9165802928572073,-1.8182240934309586,0.4615788850088373,-0.2278937519640239,-5.415616129385282,5.289772451587043,4.009730024812893,-10.314927960586731,0.7404014481484366,-1.9499757418661812,8.695403969816569,10.88794473839726,1.4143700033513633,5.402355593970291,0.16265719318629882,0.49617771983342507,333.788461302037,370.738703559373,16.4476373856307,314.0968369013954,0.049275632001993135,0.8472189007671099,17.62757762235434,29.096806069057244,6.7477333847182415,7.396454727196135,0.3827941382122255,0.25420160239036793,42630.94041936458,124372.90775368358,20579.860254839186,23884.790687542398,0.4827446932296862,0.19204174863263174,-10.314927960586731
